Date & Time,Mannerheimintie,Mäkelänkatu2,Kallio2,Vartiokylä,Leppävaara4,Tikkurila3,Luukki,Lohja,Porvoo(M5),Vuosaari(M4),Puistola(M1),Lintuvaara(M2),Hämeenlinnanväylä(M3)
2016-01-29,38.291666666666664,62.166666666666664,44.875,47.5,29.708333333333332,34.875,53.916666666666664,11.375,20.583333333333332,25.291666666666668,17.833333333333332,19.708333333333332,42.166666666666664
2016-01-30,43.208333333333336,48.333333333333336,49.166666666666664,46.208333333333336,36.791666666666664,35.0,56.291666666666664,23.791666666666668,34.625,34.791666666666664,34.958333333333336,32.833333333333336,31.416666666666668
2016-01-31,35.333333333333336,55.166666666666664,55.291666666666664,52.875,36.208333333333336,28.25,61.291666666666664,19.041666666666668,31.041666666666668,29.875,26.166666666666668,19.583333333333332,35.916666666666664
2016-02-01,62.208333333333336,56.125,42.666666666666664,43.958333333333336,41.166666666666664,39.166666666666664,39.458333333333336,20.708333333333332,39.125,38.166666666666664,30.0,37.458333333333336,33.291666666666664
2016-02-02,37.291666666666664,64.29166666666667,47.583333333333336,50.375,29.708333333333332,24.541666666666668,55.916666666666664,5.916666666666667,19.208333333333332,23.041666666666668,14.833333333333334,12.041666666666666,41.25
2016-02-03,56.75,48.166666666666664,50.2,49.375,64.33333333333333,46.666666666666664,49.916666666666664,52.416666666666664,70.875,49.75,28.541666666666668,35.916666666666664,31.958333333333332
2016-02-04,53.458333333333336,62.25,49.583333333333336,50.75,50.083333333333336,48.166666666666664,53.25,36.833333333333336,49.166666666666664,37.875,29.25,22.541666666666668,40.75
2016-02-05,66.08333333333333,80.45833333333333,64.41666666666667,64.20833333333333,49.25,54.916666666666664,65.04166666666667,22.25,45.375,51.458333333333336,40.541666666666664,39.25,63.125
2016-02-06,84.54166666666667,86.33333333333333,61.416666666666664,51.25,65.83333333333333,58.125,56.583333333333336,43.416666666666664,45.07692307692308,62.25,50.333333333333336,50.958333333333336,60.166666666666664
2016-02-07,64.625,56.375,55.166666666666664,57.5,48.958333333333336,47.083333333333336,41.208333333333336,27.583333333333332,40.5,47.541666666666664,44.458333333333336,45.416666666666664,43.5
2016-02-08,39.041666666666664,52.333333333333336,52.166666666666664,48.291666666666664,29.333333333333332,29.416666666666668,17.375,11.0,29.541666666666668,24.0,14.625,22.541666666666668,34.375
2016-02-09,45.76190476190476,55.125,43.875,39.75,40.125,36.958333333333336,41.625,18.958333333333332,41.833333333333336,32.125,24.375,33.291666666666664,42.166666666666664
2016-02-10,52.208333333333336,57.0,38.958333333333336,31.166666666666668,37.291666666666664,35.625,27.833333333333332,21.958333333333332,36.375,21.625,22.708333333333332,40.583333333333336,39.666666666666664
2016-02-11,48.291666666666664,45.458333333333336,41.875,43.916666666666664,42.583333333333336,33.25,46.333333333333336,22.375,53.958333333333336,36.416666666666664,31.625,34.416666666666664,31.75
2016-02-12,67.125,56.291666666666664,49.541666666666664,44.416666666666664,41.416666666666664,41.5,37.791666666666664,15.916666666666666,23.166666666666668,40.833333333333336,41.333333333333336,26.625,53.166666666666664
2016-02-13,35.958333333333336,45.291666666666664,44.875,52.125,27.125,23.25,47.083333333333336,12.458333333333334,17.333333333333332,23.875,17.25,21.125,30.166666666666668
2016-02-14,45.0,40.666666666666664,42.75,48.708333333333336,38.291666666666664,28.041666666666668,42.958333333333336,25.708333333333332,24.5,32.791666666666664,28.791666666666668,37.0,26.625
2016-02-15,50.166666666666664,50.041666666666664,42.041666666666664,38.625,32.625,32.375,39.791666666666664,30.125,19.666666666666668,43.0,29.208333333333332,25.166666666666668,53.041666666666664
2016-02-16,54.333333333333336,67.04166666666667,44.958333333333336,47.625,37.666666666666664,38.083333333333336,51.166666666666664,21.125,35.625,36.583333333333336,32.541666666666664,19.375,61.875
2016-02-17,34.958333333333336,42.04347826086956,47.25,42.75,40.583333333333336,39.916666666666664,49.791666666666664,9.958333333333334,34.125,25.041666666666668,22.041666666666668,25.958333333333332,55.5
2016-02-18,41.583333333333336,57.0,43.958333333333336,49.583333333333336,40.208333333333336,29.541666666666668,46.458333333333336,15.916666666666666,39.25,34.041666666666664,20.375,31.25,31.916666666666668
2016-02-19,46.333333333333336,58.625,42.041666666666664,45.083333333333336,48.5,43.916666666666664,33.458333333333336,42.666666666666664,33.916666666666664,44.083333333333336,37.458333333333336,43.541666666666664,60.458333333333336
2016-02-20,40.041666666666664,33.833333333333336,35.041666666666664,40.458333333333336,37.458333333333336,30.583333333333332,36.708333333333336,18.458333333333332,23.041666666666668,37.791666666666664,36.375,47.291666666666664,42.125
2016-02-21,38.76190476190476,38.0,38.75,46.666666666666664,38.333333333333336,30.916666666666668,42.958333333333336,33.291666666666664,24.041666666666668,36.083333333333336,38.375,48.166666666666664,48.166666666666664
2016-02-22,58.75,65.83333333333333,49.458333333333336,45.791666666666664,54.666666666666664,48.833333333333336,43.458333333333336,22.0,37.416666666666664,49.25,41.083333333333336,38.375,62.291666666666664
2016-02-23,37.43478260869565,60.375,43.416666666666664,42.130434782608695,39.25,43.708333333333336,41.5,18.125,31.333333333333332,40.083333333333336,33.916666666666664,35.583333333333336,55.708333333333336
2016-02-24,28.833333333333332,56.666666666666664,48.25,43.916666666666664,26.458333333333332,39.583333333333336,51.625,7.833333333333333,29.083333333333332,21.666666666666668,16.458333333333332,13.708333333333334,46.625
2016-02-25,34.666666666666664,49.833333333333336,45.0,45.291666666666664,27.375,45.541666666666664,49.458333333333336,10.916666666666666,24.0,22.708333333333332,14.833333333333334,18.541666666666668,44.791666666666664
2016-02-26,47.958333333333336,70.29166666666667,47.583333333333336,50.541666666666664,32.625,38.708333333333336,46.708333333333336,15.958333333333334,19.75,27.041666666666668,22.458333333333332,26.708333333333332,44.833333333333336
2016-02-27,29.416666666666668,51.958333333333336,50.958333333333336,51.375,33.0,45.0,53.833333333333336,22.0,23.291666666666668,35.25,25.416666666666668,37.375,40.708333333333336
2016-02-28,36.5,56.708333333333336,49.625,51.5,35.416666666666664,41.25,50.416666666666664,18.375,28.458333333333332,35.625,29.333333333333332,30.083333333333332,43.541666666666664
2016-02-29,54.0,83.54166666666667,50.458333333333336,44.25,52.625,52.916666666666664,48.333333333333336,39.083333333333336,44.833333333333336,49.041666666666664,47.875,32.875,74.66666666666667
2016-03-01,61.875,43.375,33.625,39.666666666666664,35.708333333333336,32.833333333333336,37.5,21.125,34.166666666666664,28.458333333333332,37.041666666666664,37.5,38.375
2016-03-02,52.958333333333336,50.208333333333336,46.541666666666664,39.875,35.958333333333336,26.041666666666668,49.833333333333336,18.125,26.458333333333332,30.333333333333332,26.708333333333332,23.041666666666668,42.72727272727273
2016-03-03,55.5,52.541666666666664,50.333333333333336,50.25,57.041666666666664,45.375,48.916666666666664,35.958333333333336,58.916666666666664,45.333333333333336,31.375,43.833333333333336,33.041666666666664
2016-03-04,49.208333333333336,50.958333333333336,43.25,46.125,36.291666666666664,39.833333333333336,43.416666666666664,37.5,52.916666666666664,31.541666666666668,30.125,29.833333333333332,42.083333333333336
2016-03-05,78.20833333333333,77.91666666666667,68.125,64.83333333333333,65.75,59.958333333333336,63.208333333333336,39.333333333333336,48.583333333333336,58.958333333333336,47.041666666666664,47.791666666666664,62.5
2016-03-06,71.25,72.91666666666667,63.291666666666664,66.125,54.541666666666664,44.583333333333336,57.791666666666664,46.583333333333336,53.375,44.75,49.458333333333336,52.0,47.625
2016-03-07,47.75,52.75,51.291666666666664,49.875,32.708333333333336,28.0,29.416666666666668,33.291666666666664,30.125,30.875,33.083333333333336,31.416666666666668,37.041666666666664
2016-03-08,46.375,51.791666666666664,53.291666666666664,46.958333333333336,36.041666666666664,30.333333333333332,12.5,10.958333333333334,31.75,27.875,22.958333333333332,22.0,42.625
2016-03-09,47.375,42.541666666666664,36.125,32.625,29.916666666666668,26.083333333333332,31.083333333333332,17.166666666666668,21.458333333333332,24.458333333333332,19.75,23.666666666666668,23.333333333333332
2016-03-10,51.708333333333336,43.791666666666664,40.416666666666664,35.625,30.458333333333332,36.75,26.666666666666668,18.083333333333332,28.5,22.666666666666668,28.291666666666668,29.125,47.25
2016-03-11,49.25,45.208333333333336,42.791666666666664,39.333333333333336,38.541666666666664,38.625,43.75,19.291666666666668,38.833333333333336,41.0,36.0,38.375,36.083333333333336
2016-03-12,60.166666666666664,49.833333333333336,43.333333333333336,46.666666666666664,17.291666666666668,22.791666666666668,48.291666666666664,14.25,15.708333333333334,25.833333333333332,12.166666666666666,19.916666666666668,22.666666666666668
2016-03-13,55.25,60.333333333333336,50.375,54.166666666666664,57.25,45.125,55.875,44.458333333333336,43.708333333333336,45.541666666666664,41.916666666666664,45.041666666666664,55.125
2016-03-14,64.20833333333333,56.541666666666664,56.333333333333336,55.5,64.08333333333333,48.75,53.25,65.58333333333333,40.833333333333336,45.75,35.958333333333336,34.666666666666664,61.791666666666664
2016-03-15,57.083333333333336,72.0,55.0,50.458333333333336,74.83333333333333,54.0,48.291666666666664,51.583333333333336,58.291666666666664,52.708333333333336,32.5,34.166666666666664,60.416666666666664
2016-03-16,44.583333333333336,57.625,45.666666666666664,41.208333333333336,53.375,30.083333333333332,46.916666666666664,37.375,28.541666666666668,38.958333333333336,26.25,22.041666666666668,55.708333333333336
2016-03-17,49.541666666666664,73.45833333333333,54.125,57.541666666666664,54.166666666666664,31.208333333333332,61.333333333333336,46.291666666666664,35.416666666666664,38.458333333333336,20.458333333333332,21.583333333333332,55.416666666666664
2016-03-18,60.75,53.625,48.25,50.708333333333336,39.291666666666664,22.083333333333332,53.5,22.875,44.791666666666664,30.791666666666668,12.916666666666666,12.041666666666666,35.625
2016-03-19,66.20833333333333,69.41666666666667,45.625,45.25,68.625,33.125,49.166666666666664,45.375,53.833333333333336,30.333333333333332,19.625,15.666666666666666,43.583333333333336
2016-03-20,48.75,71.875,45.916666666666664,47.291666666666664,61.25,44.458333333333336,51.916666666666664,19.041666666666668,59.958333333333336,31.125,27.375,23.5,50.708333333333336
2016-03-21,59.041666666666664,55.916666666666664,46.791666666666664,47.5,47.916666666666664,35.416666666666664,48.083333333333336,39.125,47.291666666666664,37.291666666666664,29.666666666666668,29.166666666666668,51.625
2016-03-22,63.083333333333336,56.583333333333336,52.333333333333336,51.458333333333336,79.70833333333333,57.708333333333336,48.875,52.5,50.666666666666664,55.958333333333336,40.625,43.416666666666664,47.416666666666664
2016-03-23,47.458333333333336,62.25,52.875,58.416666666666664,87.0,62.791666666666664,49.333333333333336,52.541666666666664,80.41666666666667,60.958333333333336,43.458333333333336,44.5,64.625
2016-03-24,53.708333333333336,64.125,50.708333333333336,49.0,77.75,47.666666666666664,49.75,30.166666666666668,59.583333333333336,56.208333333333336,37.25,39.416666666666664,67.0
2016-03-25,38.958333333333336,50.083333333333336,50.125,55.041666666666664,28.916666666666668,28.458333333333332,59.625,23.583333333333332,26.375,32.083333333333336,24.75,32.333333333333336,32.333333333333336
2016-03-26,58.75,60.125,54.875,66.95833333333333,48.875,58.5,53.208333333333336,48.125,40.375,56.166666666666664,55.541666666666664,54.916666666666664,64.41666666666667
2016-03-27,31.916666666666668,44.125,42.875,44.333333333333336,37.875,33.541666666666664,50.666666666666664,22.541666666666668,35.75,23.041666666666668,21.625,29.666666666666668,37.791666666666664
2016-03-28,73.0,74.0,63.666666666666664,68.45833333333333,84.41666666666667,68.45833333333333,65.16666666666667,64.41666666666667,78.5,73.04166666666667,65.25,69.375,77.33333333333333
2016-03-29,75.33333333333333,75.83333333333333,63.125,68.75,93.41666666666667,71.16666666666667,66.79166666666667,65.625,100.54166666666667,78.125,59.625,64.08333333333333,65.5
2016-03-30,60.166666666666664,74.375,60.041666666666664,55.166666666666664,91.16666666666667,69.875,58.416666666666664,54.833333333333336,84.29166666666667,62.375,56.458333333333336,57.666666666666664,68.29166666666667
2016-03-31,59.291666666666664,68.41666666666667,60.708333333333336,47.708333333333336,54.375,54.375,45.625,49.875,57.458333333333336,56.333333333333336,43.041666666666664,30.25,56.166666666666664
2016-04-01,51.208333333333336,41.625,44.958333333333336,33.916666666666664,34.458333333333336,34.25,36.708333333333336,18.208333333333332,41.708333333333336,34.916666666666664,30.875,41.5,32.375
2016-04-02,42.541666666666664,65.33333333333333,45.583333333333336,44.541666666666664,40.958333333333336,38.791666666666664,49.291666666666664,12.25,27.75,33.125,23.291666666666668,21.666666666666668,55.2
2016-04-03,62.708333333333336,55.666666666666664,56.25,52.875,64.16666666666667,56.458333333333336,52.833333333333336,50.0,30.77777777777778,57.666666666666664,52.458333333333336,57.083333333333336,51.583333333333336
2016-04-04,68.5,70.58333333333333,47.166666666666664,53.375,80.08333333333333,71.16666666666667,38.583333333333336,45.416666666666664,57.041666666666664,60.208333333333336,50.791666666666664,50.791666666666664,58.333333333333336
2016-04-05,74.79166666666667,82.16666666666667,68.66666666666667,68.625,60.458333333333336,62.166666666666664,65.54166666666667,37.583333333333336,56.375,65.25,52.875,44.833333333333336,63.375
2016-04-06,56.291666666666664,61.958333333333336,60.291666666666664,62.5,23.166666666666668,16.916666666666668,58.833333333333336,23.25,34.875,22.0,15.083333333333334,18.791666666666668,15.291666666666666
2016-04-07,49.916666666666664,50.208333333333336,36.958333333333336,33.916666666666664,28.333333333333332,25.875,17.791666666666668,20.791666666666668,23.208333333333332,26.583333333333332,23.125,23.041666666666668,37.083333333333336
2016-04-08,36.916666666666664,52.541666666666664,44.625,37.75,36.416666666666664,31.75,14.958333333333334,15.0,34.208333333333336,36.416666666666664,20.916666666666668,29.666666666666668,32.375
2016-04-09,21.458333333333332,38.916666666666664,41.125,38.458333333333336,16.583333333333332,18.458333333333332,36.0,7.291666666666667,15.291666666666666,14.625,9.75,13.541666666666666,21.25
2016-04-10,43.0,33.333333333333336,36.125,32.583333333333336,17.208333333333332,20.375,34.875,20.291666666666668,34.5,19.875,14.958333333333334,18.666666666666668,18.833333333333332
2016-04-11,62.458333333333336,52.875,45.875,45.333333333333336,44.75,38.714285714285715,35.791666666666664,21.333333333333332,42.75,39.083333333333336,41.083333333333336,38.291666666666664,54.541666666666664
2016-04-12,44.041666666666664,55.375,42.416666666666664,42.791666666666664,30.291666666666668,27.5,43.208333333333336,23.333333333333332,20.958333333333332,26.208333333333332,22.375,28.75,34.791666666666664
2016-04-13,71.70833333333333,69.08333333333333,62.0,55.375,76.66666666666667,62.625,54.75,37.708333333333336,62.791666666666664,44.07692307692308,34.708333333333336,34.458333333333336,54.583333333333336
2016-04-14,66.125,54.458333333333336,56.166666666666664,55.541666666666664,45.958333333333336,40.75,57.208333333333336,37.166666666666664,58.291666666666664,28.541666666666668,13.208333333333334,22.75,26.083333333333332
2016-04-15,53.958333333333336,63.416666666666664,55.041666666666664,53.041666666666664,47.833333333333336,43.833333333333336,57.041666666666664,30.041666666666668,41.583333333333336,44.916666666666664,18.958333333333332,19.541666666666668,48.541666666666664
2016-04-16,49.416666666666664,55.458333333333336,53.708333333333336,57.708333333333336,56.333333333333336,42.208333333333336,52.291666666666664,26.916666666666668,44.083333333333336,35.375,24.125,26.25,38.458333333333336
2016-04-17,44.5,54.416666666666664,51.583333333333336,56.083333333333336,42.583333333333336,42.083333333333336,48.625,32.208333333333336,39.416666666666664,42.75,39.791666666666664,48.5,43.291666666666664
2016-04-18,44.833333333333336,64.45833333333333,54.791666666666664,54.333333333333336,39.958333333333336,37.625,54.916666666666664,15.583333333333334,32.791666666666664,36.416666666666664,16.666666666666668,21.583333333333332,44.75
2016-04-19,47.833333333333336,62.708333333333336,53.625,56.625,42.666666666666664,39.375,58.125,15.75,39.041666666666664,42.0,18.0,22.166666666666668,40.125
2016-04-20,51.875,44.375,47.291666666666664,48.666666666666664,22.083333333333332,24.458333333333332,51.541666666666664,23.208333333333332,30.875,33.333333333333336,12.541666666666666,12.0,35.916666666666664
2016-04-21,52.083333333333336,62.041666666666664,53.5,53.875,33.916666666666664,29.458333333333332,55.416666666666664,24.041666666666668,24.263157894736842,35.125,18.333333333333332,20.875,37.916666666666664
2016-04-22,60.458333333333336,70.54166666666667,51.875,42.708333333333336,54.291666666666664,50.0,41.583333333333336,22.25,36.1875,41.916666666666664,33.166666666666664,30.541666666666668,59.416666666666664
2016-04-23,64.25,50.791666666666664,48.333333333333336,46.416666666666664,33.333333333333336,21.291666666666668,39.583333333333336,20.083333333333332,27.375,24.958333333333332,25.125,26.875,44.75
2016-04-24,52.75,60.541666666666664,55.0,56.291666666666664,35.875,33.333333333333336,40.0,21.25,34.833333333333336,29.333333333333332,26.041666666666668,33.833333333333336,30.708333333333332
2016-04-25,45.666666666666664,64.45833333333333,58.291666666666664,60.041666666666664,31.666666666666668,33.0,53.875,9.708333333333334,24.041666666666668,34.916666666666664,16.333333333333332,21.791666666666668,35.541666666666664
2016-04-26,59.5,49.666666666666664,46.875,48.958333333333336,27.5,21.333333333333332,46.375,11.666666666666666,25.291666666666668,18.708333333333332,15.541666666666666,20.0,47.833333333333336
2016-04-27,50.291666666666664,56.791666666666664,48.375,50.333333333333336,33.583333333333336,33.166666666666664,49.125,10.958333333333334,30.291666666666668,35.125,15.583333333333334,17.958333333333332,34.416666666666664
2016-04-28,53.458333333333336,45.708333333333336,43.458333333333336,41.166666666666664,39.125,38.375,36.125,21.125,44.541666666666664,42.291666666666664,27.541666666666668,30.958333333333332,32.291666666666664
2016-04-29,57.083333333333336,69.41666666666667,61.208333333333336,64.41666666666667,50.0,41.833333333333336,61.458333333333336,23.041666666666668,38.166666666666664,42.958333333333336,25.458333333333332,36.5,48.375
2016-04-30,71.25,64.83333333333333,54.916666666666664,57.708333333333336,48.416666666666664,43.791666666666664,53.291666666666664,27.833333333333332,35.791666666666664,44.166666666666664,33.791666666666664,41.083333333333336,44.041666666666664
2016-05-01,56.791666666666664,40.583333333333336,39.375,28.083333333333332,30.291666666666668,33.625,35.708333333333336,14.708333333333334,38.5,32.333333333333336,28.166666666666668,33.5,34.833333333333336
2016-05-02,43.125,48.916666666666664,40.583333333333336,46.875,23.083333333333332,22.875,48.875,11.583333333333334,10.25,26.666666666666668,17.125,14.958333333333334,40.291666666666664
2016-05-03,53.416666666666664,45.791666666666664,44.833333333333336,38.791666666666664,44.875,44.291666666666664,44.875,35.333333333333336,33.541666666666664,39.958333333333336,41.375,48.75,43.25
2016-05-04,65.625,56.291666666666664,58.583333333333336,45.833333333333336,84.20833333333333,63.75,46.958333333333336,42.0,82.04166666666667,64.16666666666667,43.333333333333336,51.333333333333336,52.041666666666664
2016-05-05,64.41666666666667,70.91666666666667,73.375,71.08333333333333,49.666666666666664,47.25,69.04166666666667,30.666666666666668,45.541666666666664,49.791666666666664,38.0,37.166666666666664,46.875
2016-05-06,55.0,54.375,53.083333333333336,54.208333333333336,20.0,17.333333333333332,47.458333333333336,14.958333333333334,28.541666666666668,17.291666666666668,12.333333333333334,14.666666666666666,15.708333333333334
2016-05-07,36.625,47.166666666666664,36.958333333333336,35.0,21.541666666666668,23.375,9.375,17.208333333333332,22.208333333333332,19.833333333333332,15.833333333333334,16.208333333333332,31.458333333333332
2016-05-08,51.291666666666664,53.083333333333336,48.75,47.583333333333336,36.333333333333336,40.916666666666664,29.333333333333332,27.666666666666668,35.958333333333336,40.583333333333336,31.125,24.833333333333332,44.458333333333336
2016-05-09,50.166666666666664,37.166666666666664,36.375,28.166666666666668,25.125,22.791666666666668,31.625,18.5,24.625,26.708333333333332,21.416666666666668,30.0,35.791666666666664
2016-05-10,44.5,33.708333333333336,35.875,35.791666666666664,22.791666666666668,20.416666666666668,38.875,11.708333333333334,42.833333333333336,16.375,11.708333333333334,22.75,17.375
2016-05-11,55.166666666666664,51.416666666666664,40.541666666666664,39.458333333333336,45.791666666666664,48.25,34.583333333333336,26.0,39.833333333333336,42.25,42.291666666666664,40.458333333333336,48.375
2016-05-12,40.708333333333336,47.25,49.208333333333336,51.166666666666664,15.666666666666666,16.791666666666668,53.541666666666664,12.583333333333334,21.041666666666668,21.916666666666668,12.166666666666666,10.458333333333334,21.375
2016-05-13,57.916666666666664,58.375,54.125,48.708333333333336,49.208333333333336,34.75,46.166666666666664,30.5,42.208333333333336,38.041666666666664,18.958333333333332,35.375,32.125
2016-05-14,59.958333333333336,57.791666666666664,54.666666666666664,55.583333333333336,51.041666666666664,46.041666666666664,49.041666666666664,45.416666666666664,42.791666666666664,48.666666666666664,35.125,44.583333333333336,44.541666666666664
2016-05-15,63.291666666666664,62.625,59.708333333333336,61.041666666666664,56.791666666666664,52.333333333333336,60.583333333333336,51.125,54.5,54.833333333333336,47.666666666666664,53.25,49.791666666666664
2016-05-16,55.958333333333336,64.58333333333333,50.708333333333336,48.25,43.375,42.041666666666664,54.583333333333336,18.708333333333332,44.041666666666664,40.666666666666664,28.875,32.875,48.833333333333336
2016-05-17,38.166666666666664,56.5,45.458333333333336,48.041666666666664,36.041666666666664,31.041666666666668,47.75,16.416666666666668,39.05555555555556,31.083333333333332,22.0,28.75,35.875
2016-05-18,40.958333333333336,60.208333333333336,48.958333333333336,45.708333333333336,38.333333333333336,34.0,44.458333333333336,12.916666666666666,30.176470588235293,35.208333333333336,24.166666666666668,21.458333333333332,38.0
2016-05-19,50.958333333333336,65.0,55.04347826086956,48.583333333333336,42.041666666666664,43.708333333333336,53.166666666666664,19.041666666666668,34.36842105263158,41.458333333333336,28.458333333333332,32.958333333333336,32.833333333333336
2016-05-20,57.083333333333336,68.58333333333333,59.0,60.166666666666664,42.0,45.333333333333336,55.75,23.833333333333332,42.791666666666664,40.375,29.75,35.25,51.458333333333336
2016-05-21,58.625,61.0,64.875,63.333333333333336,42.416666666666664,41.875,64.16666666666667,33.166666666666664,43.166666666666664,44.125,37.583333333333336,30.625,41.791666666666664
2016-05-22,45.25,54.916666666666664,55.75,54.166666666666664,35.208333333333336,39.291666666666664,55.416666666666664,22.333333333333332,36.0,37.5,28.916666666666668,36.166666666666664,36.666666666666664
2016-05-23,56.875,72.91666666666667,52.416666666666664,53.166666666666664,50.791666666666664,50.791666666666664,53.041666666666664,23.958333333333332,41.0,53.25,34.083333333333336,40.291666666666664,55.083333333333336
2016-05-24,77.91666666666667,71.41666666666667,60.625,56.708333333333336,55.291666666666664,48.291666666666664,54.708333333333336,29.833333333333332,46.416666666666664,44.333333333333336,46.875,52.916666666666664,45.5
