Date & Time,Mannerheimintie,Mäkelänkatu2,Kallio2,Vartiokylä,Leppävaara4,Tikkurila3,Luukki,Lohja,Kerava(M5),Lentoasema(M4),Mechelininkatu(M1),Olari(M2),Rekola(M3)
2017-01-01 00:00:00,84,72.0,108,79.0,111.0,164,39.0,51,74.0,65,35.0,81.0,118.0
2017-01-01 01:00:00,86,74.0,77,62.0,82.0,83,52.0,32,64.0,60,32.0,54.0,71.0
2017-01-01 02:00:00,64,50.0,53,42.0,57.0,51,47.0,29,51.0,50,35.0,46.0,53.0
2017-01-01 03:00:00,59,40.0,48,43.0,50.0,53,32.0,31,39.0,44,56.0,42.0,38.0
2017-01-01 04:00:00,53,35.0,43,39.0,56.0,52,25.0,31,30.0,41,49.0,45.0,44.0
2017-01-01 05:00:00,42,31.0,40,36.0,51.0,47,24.0,30,26.0,43,43.0,36.0,33.0
2017-01-01 06:00:00,41,30.0,41,38.0,46.0,50,18.0,28,19.0,46,51.0,38.0,44.0
2017-01-01 07:00:00,33,33.0,40,37.0,38.0,46,25.0,26,30.0,44,30.0,35.0,43.0
2017-01-01 08:00:00,20,30.0,35,33.0,44.0,35,25.0,22,32.0,34,19.0,38.0,26.0
2017-01-01 09:00:00,36,39.0,36,31.0,37.0,44,26.0,21,30.0,42,31.0,37.0,37.0
2017-01-01 10:00:00,36,45.0,38,31.0,48.0,50,22.0,29,32.0,40,37.0,38.0,38.0
2017-01-01 11:00:00,36,34.0,41,31.0,38.0,52,16.0,29,35.0,43,43.0,33.0,47.0
2017-01-01 12:00:00,28,40.0,33,33.0,40.0,45,17.0,25,24.0,45,50.0,33.0,51.0
2017-01-01 13:00:00,40,41.0,35,31.0,45.0,40,25.0,23,27.0,40,58.0,31.0,49.0
2017-01-01 14:00:00,44,59.0,36,37.0,61.0,48,23.0,29,32.0,41,62.0,37.0,45.0
2017-01-01 15:00:00,51,66.0,31,63.0,60.0,62,46.0,39,39.0,62,62.0,48.0,42.0
2017-01-01 16:00:00,55,58.0,30,41.0,55.0,51,22.0,38,35.0,55,74.0,52.0,48.0
2017-01-01 17:00:00,47,56.0,33,49.0,64.0,54,25.0,37,37.0,60,62.0,45.0,51.0
2017-01-01 18:00:00,52,30.0,40,45.0,32.0,53,37.0,24,35.0,50,55.0,36.0,53.0
2017-01-01 19:00:00,43,31.0,33,34.0,23.0,36,45.0,12,21.0,54,40.0,27.0,51.0
2017-01-01 20:00:00,34,43.0,45,50.0,16.0,23,52.0,9,13.0,32,28.0,13.0,33.0
2017-01-01 21:00:00,44,52.0,52,55.0,13.0,8,54.0,9,6.0,16,16.0,10.0,16.0
2017-01-01 22:00:00,36,56.0,56,59.0,10.0,7,52.0,9,4.0,39,20.0,10.0,8.0
2017-01-01 23:00:00,38,49.0,52,55.0,12.0,13,51.0,9,2.0,46,17.0,10.0,16.0
2017-01-02 00:00:00,40,49.0,50,51.0,16.0,14,50.0,11,6.0,40,15.0,11.0,19.0
2017-01-02 01:00:00,51,47.0,48,49.0,46.0,10,51.0,10,9.0,28,11.0,11.0,5.0
2017-01-02 02:00:00,31,47.0,48,51.0,14.0,13,51.0,10,8.0,16,9.0,10.0,11.0
2017-01-02 03:00:00,18,50.0,50,51.0,16.0,15,52.0,10,7.0,26,8.0,11.0,10.0
2017-01-02 04:00:00,29,51.0,51,52.0,21.0,6,53.0,10,7.0,18,10.0,10.0,10.0
2017-01-02 05:00:00,18,49.0,51,53.0,11.0,6,53.0,10,5.0,37,12.0,10.0,11.0
2017-01-02 06:00:00,61,52.0,46,51.0,14.0,9,52.0,12,36.0,28,33.0,10.0,19.0
2017-01-02 07:00:00,58,60.0,38,46.0,24.0,19,50.0,13,25.0,42,46.0,15.0,14.0
2017-01-02 08:00:00,65,68.0,32,36.0,29.0,29,49.0,11,29.0,41,64.0,20.0,17.0
2017-01-02 09:00:00,73,75.0,29,34.0,36.0,35,45.0,16,34.0,38,71.0,31.0,20.0
2017-01-02 10:00:00,77,73.0,37,41.0,34.0,29,45.0,18,35.0,68,0.0,34.0,17.0
2017-01-02 11:00:00,77,83.0,50,39.0,42.0,30,45.0,18,48.0,63,0.0,24.0,23.0
2017-01-02 12:00:00,78,91.0,53,35.0,38.0,31,45.0,15,45.0,52,65.0,20.0,25.0
2017-01-02 13:00:00,71,55.0,45,36.0,42.0,32,44.0,14,46.0,48,64.0,23.0,36.0
2017-01-02 14:00:00,74,61.0,31,28.0,44.0,42,41.0,14,42.0,29,65.0,29.0,32.0
2017-01-02 15:00:00,77,65.0,39,32.0,52.0,45,39.0,23,25.0,52,64.0,31.0,35.0
2017-01-02 16:00:00,76,67.0,38,31.0,59.0,39,36.0,20,21.0,58,63.0,42.0,32.0
2017-01-02 17:00:00,58,42.0,26,39.0,51.0,24,34.0,22,18.0,31,53.0,55.0,32.0
2017-01-02 18:00:00,46,33.0,35,40.0,34.0,23,38.0,21,14.0,39,38.0,39.0,20.0
2017-01-02 19:00:00,37,31.0,32,47.0,29.0,27,39.0,22,17.0,44,34.0,29.0,21.0
2017-01-02 20:00:00,40,27.0,31,37.0,26.0,25,38.0,22,25.0,33,32.0,27.0,28.0
2017-01-02 21:00:00,50,27.0,31,39.0,28.0,26,39.0,20,31.0,32,28.0,30.0,35.0
2017-01-02 22:00:00,41,30.0,34,40.0,26.0,29,39.0,19,26.0,34,23.0,28.0,32.0
2017-01-02 23:00:00,29,32.0,37,41.0,25.0,25,39.0,18,35.0,36,20.0,28.0,14.0
2017-01-03 00:00:00,39,36.0,37,41.0,37.0,21,40.0,18,23.0,30,14.0,29.0,11.0
2017-01-03 01:00:00,53,37.0,38,42.0,56.0,21,40.0,17,36.0,22,12.0,24.0,26.0
2017-01-03 02:00:00,46,39.0,40,43.0,18.0,13,40.0,16,36.0,17,13.0,23.0,17.0
2017-01-03 03:00:00,26,38.0,37,42.0,21.0,21,40.0,18,23.0,25,12.0,23.0,14.0
2017-01-03 04:00:00,25,36.0,36,42.0,24.0,17,41.0,16,56.0,25,14.0,24.0,20.0
2017-01-03 05:00:00,42,29.0,33,40.0,19.0,20,39.0,16,49.0,40,23.0,27.0,24.0
2017-01-03 06:00:00,52,41.0,24,38.0,32.0,23,39.0,17,30.0,34,42.0,28.0,25.0
2017-01-03 07:00:00,64,60.0,37,32.0,50.0,30,37.0,24,51.0,48,56.0,46.0,20.0
2017-01-03 08:00:00,70,59.0,50,29.0,58.0,31,34.0,20,41.0,46,66.0,57.0,20.0
2017-01-03 09:00:00,75,57.0,51,38.0,60.0,28,34.0,18,47.0,44,67.0,59.0,38.0
2017-01-03 10:00:00,75,56.0,37,27.0,57.0,31,34.0,19,34.0,49,63.0,58.0,29.0
2017-01-03 11:00:00,77,55.0,35,28.0,55.0,31,33.0,22,32.0,41,68.0,56.0,21.0
2017-01-03 12:00:00,76,65.0,57,33.0,55.0,32,33.0,26,35.0,47,67.0,56.0,33.0
2017-01-03 13:00:00,78,64.0,55,39.0,57.0,41,33.0,19,42.0,49,75.0,54.0,34.0
2017-01-03 14:00:00,78,71.0,63,38.0,56.0,51,36.0,26,51.0,52,76.0,51.0,45.0
2017-01-03 15:00:00,77,68.0,66,34.0,64.0,53,30.0,52,48.0,65,69.0,57.0,48.0
2017-01-03 16:00:00,76,74.0,69,37.0,64.0,52,33.0,58,58.0,71,77.0,56.0,54.0
2017-01-03 17:00:00,75,75.0,66,56.0,64.0,52,38.0,61,53.0,64,82.0,55.0,55.0
2017-01-03 18:00:00,75,75.0,67,48.0,68.0,56,27.0,53,51.0,63,77.0,58.0,57.0
2017-01-03 19:00:00,70,74.0,68,32.0,65.0,57,29.0,53,37.0,58,73.0,64.0,55.0
2017-01-03 20:00:00,74,71.0,63,39.0,55.0,51,28.0,49,22.0,58,76.0,58.0,48.0
2017-01-03 21:00:00,75,76.0,64,55.0,67.0,30,27.0,47,51.0,21,72.0,68.0,38.0
2017-01-03 22:00:00,74,76.0,70,44.0,63.0,52,28.0,43,86.0,62,74.0,60.0,11.0
2017-01-03 23:00:00,68,65.0,52,45.0,67.0,26,24.0,32,72.0,23,69.0,60.0,4.0
2017-01-04 00:00:00,23,42.0,42,46.0,25.0,10,36.0,25,59.0,35,9.0,52.0,21.0
2017-01-04 01:00:00,38,43.0,44,39.0,16.0,28,40.0,26,62.0,35,7.0,18.0,25.0
2017-01-04 02:00:00,37,46.0,45,47.0,21.0,17,47.0,17,52.0,20,7.0,23.0,15.0
2017-01-04 03:00:00,65,45.0,48,52.0,42.0,23,50.0,21,35.0,31,6.0,25.0,20.0
2017-01-04 04:00:00,57,50.0,51,46.0,42.0,24,46.0,14,38.0,28,5.0,17.0,10.0
2017-01-04 05:00:00,60,41.0,40,42.0,51.0,30,43.0,15,30.0,30,31.0,22.0,21.0
2017-01-04 06:00:00,67,40.0,35,46.0,57.0,23,46.0,17,42.0,26,45.0,22.0,23.0
2017-01-04 07:00:00,68,42.0,43,51.0,57.0,30,51.0,13,52.0,47,55.0,21.0,20.0
2017-01-04 08:00:00,47,41.0,43,51.0,58.0,19,52.0,11,42.0,38,55.0,25.0,20.0
2017-01-04 09:00:00,70,42.0,45,52.0,59.0,35,52.0,13,53.0,36,54.0,25.0,17.0
2017-01-04 10:00:00,64,43.0,45,53.0,58.0,27,54.0,13,64.0,30,39.0,23.0,17.0
2017-01-04 11:00:00,65,41.0,47,53.0,60.0,29,54.0,13,58.0,27,28.0,19.0,19.0
2017-01-04 12:00:00,55,41.0,44,52.0,55.0,24,54.0,11,40.0,43,30.0,20.0,18.0
2017-01-04 13:00:00,57,45.0,44,52.0,34.0,23,54.0,10,36.0,36,31.0,24.0,16.0
2017-01-04 14:00:00,59,40.0,43,52.0,23.0,20,54.0,10,64.0,22,33.0,27.0,21.0
2017-01-04 15:00:00,59,40.0,39,53.0,26.0,29,54.0,13,51.0,52,38.0,26.0,27.0
2017-01-04 16:00:00,59,45.0,41,53.0,38.0,30,51.0,13,56.0,39,53.0,18.0,9.0
2017-01-04 17:00:00,52,49.0,45,53.0,30.0,33,52.0,12,58.0,48,37.0,17.0,34.0
2017-01-04 18:00:00,49,48.0,43,53.0,22.0,32,53.0,11,55.0,58,29.0,19.0,49.0
2017-01-04 19:00:00,38,51.0,45,54.0,22.0,25,52.0,14,37.0,27,27.0,19.0,47.0
2017-01-04 20:00:00,39,50.0,48,54.0,17.0,35,52.0,12,28.0,62,31.0,21.0,52.0
2017-01-04 21:00:00,55,50.0,46,54.0,20.0,36,52.0,11,15.0,50,35.0,20.0,38.0
2017-01-04 22:00:00,32,49.0,48,51.0,25.0,35,53.0,10,20.0,19,29.0,21.0,31.0
2017-01-04 23:00:00,28,48.0,49,49.0,18.0,31,53.0,10,17.0,58,26.0,16.0,15.0
2017-01-05 00:00:00,38,49.0,48,50.0,24.0,24,52.0,11,35.0,14,23.0,14.0,8.0
2017-01-05 01:00:00,35,49.0,49,50.0,26.0,24,52.0,11,32.0,38,20.0,14.0,12.0
2017-01-05 02:00:00,25,50.0,49,51.0,19.0,25,51.0,11,18.0,51,23.0,14.0,19.0
2017-01-05 03:00:00,24,50.0,50,50.0,16.0,21,51.0,11,12.0,7,21.0,14.0,3.0
2017-01-05 04:00:00,17,51.0,52,50.0,17.0,27,51.0,16,18.0,22,22.0,13.0,20.0
2017-01-05 05:00:00,21,49.0,50,50.0,14.0,26,51.0,28,14.0,59,21.0,14.0,20.0
2017-01-05 06:00:00,39,41.0,44,51.0,28.0,22,50.0,16,12.0,36,40.0,16.0,16.0
2017-01-05 07:00:00,55,37.0,39,48.0,31.0,31,50.0,35,37.0,55,63.0,25.0,15.0
2017-01-05 08:00:00,66,43.0,42,39.0,33.0,33,51.0,18,48.0,51,64.0,29.0,22.0
2017-01-05 09:00:00,68,48.0,44,36.0,47.0,31,51.0,29,52.0,39,67.0,27.0,31.0
2017-01-05 10:00:00,69,35.0,36,45.0,45.0,32,51.0,37,72.0,34,60.0,25.0,22.0
2017-01-05 11:00:00,72,38.0,39,48.0,30.0,39,52.0,28,52.0,46,56.0,22.0,24.0
2017-01-05 12:00:00,68,38.0,38,45.0,24.0,30,53.0,31,79.0,44,52.0,20.0,24.0
2017-01-05 13:00:00,64,41.0,43,49.0,30.0,30,52.0,26,87.0,34,51.0,18.0,15.0
2017-01-05 14:00:00,73,40.0,39,48.0,30.0,28,51.0,15,87.0,34,53.0,16.0,18.0
2017-01-05 15:00:00,78,48.0,44,47.0,45.0,42,50.0,27,70.0,52,62.0,19.0,52.0
2017-01-05 16:00:00,76,48.0,41,46.0,46.0,37,50.0,30,35.0,69,74.0,30.0,31.0
2017-01-05 17:00:00,77,56.0,50,40.0,47.0,42,49.0,31,27.0,57,71.0,36.0,31.0
2017-01-05 18:00:00,69,49.0,43,40.0,47.0,50,48.0,32,33.0,50,60.0,32.0,38.0
2017-01-05 19:00:00,64,38.0,36,35.0,45.0,51,48.0,32,28.0,55,51.0,34.0,46.0
2017-01-05 20:00:00,61,37.0,37,39.0,51.0,50,47.0,18,30.0,63,55.0,43.0,42.0
2017-01-05 21:00:00,75,49.0,43,52.0,41.0,51,46.0,20,29.0,54,59.0,46.0,27.0
2017-01-05 22:00:00,63,38.0,33,50.0,28.0,38,45.0,19,26.0,57,52.0,37.0,40.0
2017-01-05 23:00:00,58,35.0,35,40.0,29.0,32,45.0,24,28.0,65,47.0,25.0,30.0
2017-01-06 00:00:00,62,32.0,35,39.0,46.0,48,40.0,13,17.0,62,37.0,23.0,22.0
2017-01-06 01:00:00,63,33.0,38,38.0,46.0,45,40.0,13,35.0,46,35.0,21.0,27.0
2017-01-06 02:00:00,53,36.0,39,37.0,28.0,46,44.0,14,32.0,53,32.0,20.0,23.0
2017-01-06 03:00:00,51,33.0,36,41.0,21.0,35,42.0,14,32.0,50,26.0,20.0,37.0
2017-01-06 04:00:00,44,37.0,39,41.0,28.0,26,39.0,14,40.0,45,25.0,25.0,27.0
2017-01-06 05:00:00,37,33.0,37,42.0,31.0,28,36.0,16,43.0,48,36.0,25.0,26.0
2017-01-06 06:00:00,47,45.0,34,38.0,40.0,28,35.0,18,37.0,55,50.0,33.0,27.0
2017-01-06 07:00:00,54,50.0,45,32.0,50.0,40,34.0,19,33.0,75,57.0,26.0,36.0
2017-01-06 08:00:00,57,50.0,42,32.0,56.0,51,33.0,38,51.0,74,53.0,59.0,47.0
2017-01-06 09:00:00,75,60.0,55,39.0,65.0,48,31.0,43,55.0,64,69.0,63.0,57.0
2017-01-06 10:00:00,79,65.0,56,53.0,65.0,48,31.0,47,72.0,69,75.0,70.0,64.0
2017-01-06 11:00:00,81,76.0,54,60.0,74.0,65,35.0,54,79.0,66,77.0,59.0,74.0
2017-01-06 12:00:00,82,81.0,65,67.0,77.0,77,27.0,58,76.0,80,80.0,65.0,86.0
2017-01-06 13:00:00,81,82.0,74,61.0,80.0,85,27.0,52,79.0,77,79.0,71.0,93.0
2017-01-06 14:00:00,80,80.0,72,68.0,85.0,89,28.0,54,77.0,80,79.0,77.0,90.0
2017-01-06 15:00:00,82,86.0,79,72.0,77.0,94,59.0,63,81.0,99,85.0,76.0,74.0
2017-01-06 16:00:00,87,86.0,78,77.0,77.0,87,26.0,52,84.0,85,86.0,80.0,72.0
2017-01-06 17:00:00,89,83.0,77,91.0,79.0,89,42.0,54,94.0,85,84.0,84.0,79.0
2017-01-06 18:00:00,86,86.0,78,90.0,80.0,86,34.0,51,97.0,73,89.0,82.0,86.0
2017-01-06 19:00:00,89,88.0,80,92.0,80.0,90,36.0,48,97.0,85,81.0,98.0,95.0
2017-01-06 20:00:00,46,88.0,68,96.0,79.0,100,35.0,31,93.0,81,42.0,92.0,91.0
2017-01-06 21:00:00,34,46.0,47,87.0,83.0,109,46.0,19,85.0,80,39.0,70.0,96.0
2017-01-06 22:00:00,46,48.0,52,52.0,57.0,112,33.0,11,81.0,76,29.0,12.0,97.0
2017-01-06 23:00:00,31,48.0,53,51.0,8.0,19,52.0,9,62.0,55,15.0,14.0,81.0
2017-01-07 00:00:00,33,44.0,51,53.0,6.0,24,56.0,10,51.0,16,21.0,13.0,18.0
2017-01-07 01:00:00,37,48.0,55,55.0,14.0,23,56.0,9,32.0,8,11.0,12.0,36.0
2017-01-07 02:00:00,25,52.0,53,55.0,24.0,20,55.0,9,23.0,5,10.0,13.0,26.0
2017-01-07 03:00:00,23,52.0,54,56.0,20.0,10,56.0,9,21.0,6,8.0,13.0,22.0
2017-01-07 04:00:00,23,52.0,53,55.0,19.0,9,56.0,10,30.0,8,9.0,14.0,19.0
2017-01-07 05:00:00,15,53.0,53,55.0,25.0,7,56.0,10,39.0,6,7.0,14.0,20.0
2017-01-07 06:00:00,12,50.0,54,55.0,19.0,8,56.0,16,47.0,11,11.0,15.0,25.0
2017-01-07 07:00:00,37,49.0,51,55.0,55.0,7,55.0,10,55.0,9,13.0,26.0,14.0
2017-01-07 08:00:00,21,47.0,52,53.0,65.0,25,55.0,10,74.0,17,16.0,21.0,16.0
2017-01-07 09:00:00,57,39.0,45,49.0,58.0,25,54.0,12,65.0,17,24.0,25.0,29.0
2017-01-07 10:00:00,39,38.0,45,50.0,56.0,24,53.0,10,61.0,20,32.0,24.0,25.0
2017-01-07 11:00:00,36,43.0,49,51.0,36.0,24,54.0,9,50.0,22,26.0,23.0,31.0
2017-01-07 12:00:00,53,43.0,45,52.0,57.0,22,56.0,10,63.0,17,26.0,21.0,28.0
2017-01-07 13:00:00,38,41.0,38,54.0,46.0,22,56.0,11,56.0,17,37.0,21.0,26.0
2017-01-07 14:00:00,39,41.0,40,52.0,34.0,28,56.0,11,29.0,29,34.0,38.0,24.0
2017-01-07 15:00:00,49,42.0,48,50.0,28.0,31,55.0,17,30.0,37,39.0,23.0,25.0
2017-01-07 16:00:00,51,51.0,46,49.0,32.0,31,53.0,14,29.0,35,58.0,24.0,31.0
2017-01-07 17:00:00,37,56.0,45,45.0,41.0,44,50.0,12,39.0,36,54.0,40.0,30.0
2017-01-07 18:00:00,38,62.0,36,38.0,41.0,41,48.0,13,26.0,42,50.0,44.0,29.0
2017-01-07 19:00:00,34,64.0,36,42.0,32.0,38,45.0,13,25.0,52,55.0,34.0,36.0
2017-01-07 20:00:00,41,57.0,36,39.0,35.0,46,44.0,12,15.0,41,55.0,25.0,39.0
2017-01-07 21:00:00,34,52.0,36,38.0,22.0,37,44.0,15,14.0,33,54.0,22.0,27.0
2017-01-07 22:00:00,38,42.0,32,38.0,22.0,28,44.0,18,10.0,34,46.0,21.0,27.0
2017-01-07 23:00:00,35,52.0,30,36.0,20.0,28,43.0,16,14.0,38,50.0,19.0,16.0
2017-01-08 00:00:00,49,39.0,39,38.0,18.0,28,44.0,16,10.0,35,32.0,16.0,12.0
2017-01-08 01:00:00,44,37.0,41,44.0,20.0,29,48.0,15,11.0,22,31.0,21.0,18.0
2017-01-08 02:00:00,31,34.0,43,44.0,16.0,24,50.0,13,14.0,26,21.0,18.0,18.0
2017-01-08 03:00:00,22,33.0,46,44.0,17.0,16,50.0,17,6.0,17,20.0,15.0,12.0
2017-01-08 04:00:00,19,38.0,47,48.0,18.0,18,50.0,17,9.0,18,18.0,13.0,17.0
2017-01-08 05:00:00,16,39.0,52,47.0,19.0,14,51.0,16,4.0,22,12.0,13.0,11.0
2017-01-08 06:00:00,14,39.0,51,48.0,16.0,16,50.0,17,1.0,44,20.0,16.0,13.0
2017-01-08 07:00:00,24,41.0,39,50.0,15.0,22,51.0,23,3.0,39,26.0,22.0,9.0
2017-01-08 08:00:00,20,35.0,48,49.0,16.0,54,51.0,18,9.0,33,25.0,21.0,14.0
2017-01-08 09:00:00,22,43.0,51,49.0,26.0,26,53.0,20,5.0,26,40.0,25.0,19.0
2017-01-08 10:00:00,27,59.0,42,50.0,35.0,21,52.0,19,9.0,24,52.0,26.0,17.0
2017-01-08 11:00:00,32,57.0,41,52.0,19.0,30,52.0,12,9.0,24,43.0,18.0,14.0
2017-01-08 12:00:00,32,53.0,46,51.0,18.0,21,53.0,11,13.0,24,55.0,16.0,19.0
2017-01-08 13:00:00,30,63.0,43,49.0,26.0,24,54.0,10,11.0,30,54.0,23.0,15.0
2017-01-08 14:00:00,36,76.0,39,41.0,35.0,27,54.0,17,11.0,37,69.0,42.0,21.0
2017-01-08 15:00:00,30,65.0,37,42.0,44.0,35,52.0,20,20.0,51,59.0,44.0,27.0
2017-01-08 16:00:00,31,72.0,44,44.0,39.0,44,50.0,13,25.0,42,65.0,42.0,26.0
2017-01-08 17:00:00,27,65.0,51,51.0,38.0,36,53.0,10,23.0,31,54.0,30.0,25.0
2017-01-08 18:00:00,26,53.0,52,42.0,38.0,30,54.0,12,25.0,24,50.0,24.0,21.0
2017-01-08 19:00:00,16,44.0,55,45.0,20.0,19,54.0,10,15.0,21,29.0,12.0,21.0
2017-01-08 20:00:00,21,48.0,57,54.0,14.0,11,57.0,10,5.0,16,17.0,11.0,16.0
2017-01-08 21:00:00,32,52.0,59,56.0,15.0,11,58.0,10,11.0,14,27.0,11.0,22.0
2017-01-08 22:00:00,26,54.0,58,48.0,16.0,9,57.0,11,5.0,15,29.0,12.0,18.0
2017-01-08 23:00:00,16,53.0,56,45.0,12.0,12,56.0,10,10.0,17,17.0,12.0,4.0
2017-01-09 00:00:00,20,51.0,54,48.0,7.0,6,53.0,12,6.0,21,17.0,11.0,4.0
2017-01-09 01:00:00,34,47.0,51,50.0,12.0,7,50.0,13,13.0,16,16.0,14.0,12.0
2017-01-09 02:00:00,19,46.0,49,50.0,15.0,18,48.0,11,7.0,23,16.0,15.0,23.0
2017-01-09 03:00:00,23,44.0,47,47.0,21.0,23,47.0,11,11.0,25,22.0,17.0,30.0
2017-01-09 04:00:00,22,39.0,46,46.0,20.0,19,47.0,11,10.0,23,16.0,15.0,13.0
2017-01-09 05:00:00,13,34.0,47,46.0,21.0,18,48.0,11,8.0,20,23.0,16.0,17.0
2017-01-09 06:00:00,36,71.0,42,43.0,20.0,25,48.0,11,11.0,45,61.0,18.0,14.0
2017-01-09 07:00:00,51,76.0,36,37.0,38.0,51,47.0,13,16.0,49,70.0,22.0,18.0
2017-01-09 08:00:00,55,77.0,32,38.0,40.0,51,47.0,14,16.0,50,79.0,42.0,27.0
2017-01-09 09:00:00,56,77.0,36,34.0,33.0,50,47.0,16,19.0,51,74.0,43.0,36.0
2017-01-09 10:00:00,52,75.0,31,35.0,31.0,47,46.0,14,23.0,48,63.0,37.0,35.0
2017-01-09 11:00:00,50,75.0,32,38.0,28.0,42,45.0,14,23.0,41,66.0,35.0,31.0
2017-01-09 12:00:00,50,76.0,33,64.0,36.0,41,45.0,17,22.0,44,65.0,40.0,29.0
2017-01-09 13:00:00,44,73.0,33,41.0,43.0,52,47.0,19,29.0,47,71.0,36.0,31.0
2017-01-09 14:00:00,43,73.0,42,38.0,41.0,47,49.0,16,43.0,43,61.0,34.0,34.0
2017-01-09 15:00:00,45,75.0,43,36.0,39.0,50,50.0,20,36.0,43,67.0,33.0,29.0
2017-01-09 16:00:00,45,79.0,42,41.0,50.0,40,51.0,27,35.0,40,65.0,39.0,25.0
2017-01-09 17:00:00,39,61.0,43,37.0,48.0,40,48.0,21,33.0,33,57.0,35.0,26.0
2017-01-09 18:00:00,31,46.0,48,46.0,28.0,29,51.0,24,20.0,22,41.0,29.0,24.0
2017-01-09 19:00:00,16,42.0,52,49.0,25.0,23,52.0,11,18.0,17,33.0,18.0,25.0
2017-01-09 20:00:00,17,40.0,51,46.0,22.0,17,50.0,10,14.0,16,34.0,20.0,22.0
2017-01-09 21:00:00,24,35.0,42,43.0,14.0,19,49.0,8,11.0,22,34.0,13.0,11.0
2017-01-09 22:00:00,18,41.0,47,46.0,13.0,12,49.0,7,10.0,16,18.0,8.0,9.0
2017-01-09 23:00:00,7,45.0,47,47.0,10.0,10,47.0,7,7.0,18,15.0,8.0,7.0
2017-01-10 00:00:00,16,44.0,47,43.0,5.0,6,46.0,8,5.0,11,8.0,8.0,6.0
2017-01-10 01:00:00,15,45.0,47,38.0,18.0,5,48.0,8,2.0,9,7.0,8.0,6.0
2017-01-10 02:00:00,12,47.0,48,43.0,8.0,5,48.0,8,3.0,9,9.0,8.0,8.0
2017-01-10 03:00:00,13,47.0,48,45.0,5.0,7,50.0,6,8.0,7,9.0,7.0,12.0
2017-01-10 04:00:00,14,43.0,48,43.0,7.0,7,51.0,7,7.0,9,11.0,8.0,7.0
2017-01-10 05:00:00,10,42.0,49,40.0,13.0,16,51.0,8,10.0,19,20.0,10.0,9.0
2017-01-10 06:00:00,21,52.0,45,34.0,27.0,31,51.0,11,21.0,33,38.0,18.0,16.0
2017-01-10 07:00:00,28,68.0,38,47.0,37.0,43,51.0,11,28.0,30,45.0,30.0,26.0
2017-01-10 08:00:00,34,70.0,37,56.0,41.0,46,51.0,10,33.0,31,52.0,35.0,29.0
2017-01-10 09:00:00,35,69.0,38,47.0,32.0,46,52.0,8,25.0,30,53.0,27.0,25.0
2017-01-10 10:00:00,39,64.0,44,44.0,21.0,30,58.0,8,11.0,30,51.0,31.0,18.0
2017-01-10 11:00:00,36,65.0,48,44.0,25.0,31,58.0,8,12.0,32,51.0,29.0,18.0
2017-01-10 12:00:00,33,54.0,52,44.0,30.0,35,59.0,9,14.0,30,53.0,27.0,17.0
2017-01-10 13:00:00,33,58.0,52,50.0,24.0,33,57.0,9,17.0,23,49.0,24.0,15.0
2017-01-10 14:00:00,42,66.0,49,43.0,28.0,33,56.0,12,17.0,27,49.0,23.0,14.0
2017-01-10 15:00:00,28,59.0,49,39.0,29.0,35,53.0,21,20.0,26,46.0,29.0,17.0
2017-01-10 16:00:00,30,54.0,51,45.0,29.0,33,52.0,38,18.0,37,54.0,58.0,20.0
2017-01-10 17:00:00,57,56.0,64,61.0,53.0,62,50.0,56,29.0,62,62.0,63.0,51.0
2017-01-10 18:00:00,60,59.0,70,66.0,57.0,66,56.0,66,52.0,66,73.0,66.0,56.0
2017-01-10 19:00:00,63,63.0,72,68.0,60.0,73,62.0,69,53.0,72,72.0,70.0,58.0
2017-01-10 20:00:00,65,64.0,74,69.0,62.0,77,66.0,68,56.0,78,74.0,74.0,63.0
2017-01-10 21:00:00,70,68.0,78,73.0,69.0,80,69.0,55,60.0,80,77.0,76.0,66.0
2017-01-10 22:00:00,69,71.0,79,75.0,69.0,82,71.0,53,62.0,79,77.0,75.0,70.0
2017-01-10 23:00:00,67,69.0,79,73.0,67.0,78,68.0,61,59.0,74,78.0,76.0,67.0
2017-01-11 00:00:00,79,76.0,83,77.0,68.0,84,71.0,65,61.0,82,79.0,77.0,66.0
2017-01-11 01:00:00,70,59.0,63,63.0,67.0,77,71.0,56,64.0,74,60.0,63.0,70.0
2017-01-11 02:00:00,55,50.0,54,55.0,57.0,59,59.0,53,57.0,57,52.0,55.0,60.0
2017-01-11 03:00:00,57,50.0,58,56.0,52.0,55,53.0,55,50.0,54,58.0,58.0,56.0
2017-01-11 04:00:00,54,53.0,63,60.0,53.0,62,60.0,59,50.0,61,62.0,63.0,52.0
2017-01-11 05:00:00,60,59.0,68,61.0,60.0,69,62.0,64,52.0,69,65.0,65.0,57.0
2017-01-11 06:00:00,66,63.0,72,64.0,60.0,73,62.0,66,54.0,72,71.0,68.0,64.0
2017-01-11 07:00:00,66,67.0,76,67.0,63.0,77,64.0,69,56.0,75,76.0,72.0,63.0
2017-01-11 08:00:00,60,74.0,79,72.0,65.0,81,68.0,72,58.0,80,79.0,76.0,65.0
2017-01-11 09:00:00,73,77.0,83,75.0,69.0,84,70.0,76,63.0,83,83.0,78.0,70.0
2017-01-11 10:00:00,77,78.0,85,76.0,72.0,88,76.0,76,65.0,86,84.0,80.0,69.0
2017-01-11 11:00:00,77,80.0,87,78.0,75.0,87,75.0,76,67.0,87,86.0,83.0,76.0
