Date & Time,Mannerheimintie,Mäkelänkatu2,Kallio2,Vartiokylä,Jätevoimala(M4),Leppävaara4,Tikkurila3,Luukki,Töölöntulli(M1),Lintuvaara2(M2),Hämeenlinnanväylä(M3),Järvenpää2(M5),Lohja
2015-01-24,-14.46252450051432,,-11.958710541989284,-4.2849837823482915,9.416022720168662,-7.130592266170652,-2.077735755409961,-5.6719227714909835,-21.585719409888185,2.874574086431764,-5.634167030936823,-11.188076265935116,-7.440634306134619
2015-01-25,-6.33752450051432,,-1.6253772086559621,3.2983495509850513,9.874356053501998,-1.3389255995039875,1.547264244590039,2.7030772285090165,-7.002386076554849,15.624574086431757,-9.134167030936823,-10.688076265935116,1.517699027198713
2015-01-26,-1.46252450051432,,-3.0837105419892765,1.6316828843183657,10.791022720168662,0.9944077338293553,6.547264244590039,3.9114105618423594,-15.794052743221513,5.7079074197651,12.824166302396499,-1.146409599268452,-3.8989676394679584
2015-01-27,0.5791421661523373,3.3707436904205537,1.2079561246773807,6.173349550985051,5.541022720168662,-4.3389255995039875,2.422264244590039,12.03641056184236,-11.919052743221513,5.624574086431757,6.907499635729842,-8.563076265935116,1.8093656938653844
2015-01-28,-7.46252450051432,-4.212589642912789,-4.0837105419892765,-0.32665044901494866,1.4576893868353338,-13.880592266170659,-8.077735755409961,7.744743895175702,-25.75238607655485,-9.333759246901572,-4.884167030936823,-16.604742932601788,-16.148967639467955
2015-01-29,-3.83752450051432,-5.9209229762461035,-0.7920438753226193,3.8816828843183657,13.374356053501998,0.3694077338293482,6.338930911256696,5.411410561842359,-1.585719409888192,14.9579074197651,0.4074996357298417,-11.104742932601788,5.059365693865384
2015-01-30,-1.6708578338476627,-1.5042563095794463,1.0412894580107235,5.256682884318366,18.791022720168662,7.619407733829355,18.130597577923382,5.3280772285090165,6.330947256778494,23.791240753098442,6.7408329690631845,-1.4380762659351163,19.892699027198713
2015-01-31,-1.7541911671809771,-21.46258964291279,-13.29204387532262,-8.659983782348291,11.20768938683532,-3.6722589328373303,-1.827735755409961,-4.005256104824305,-8.710719409888192,12.874574086431757,-18.050833697603487,-13.271409599268445,-1.5239676394679584
2015-02-01,-19.379191167180984,-21.42092297624611,-19.66704387532262,-18.90998378234829,-3.375643946498009,-10.588925599503987,-12.119402422076632,-17.58858943815764,-12.294052743221513,-6.875425913568229,-15.175833697603487,-15.021409599268445,-6.648967639467955
2015-02-02,-15.58752450051432,-2.837589642912789,-16.95871054198929,-11.909983782348291,5.291022720168662,-1.7555922661706518,3.4639309112566963,-18.130256104824312,-22.50238607655485,-5.708759246901572,9.699166302396499,-5.063076265935116,-9.286648798888242
2015-02-03,1.8708088328190229,3.162410357087211,4.249622791344038,4.756682884318366,19.20768938683532,7.0360744004960125,15.547264244590039,6.494743895175702,9.99761392344515,22.2079074197651,9.324166302396499,-1.521409599268452,15.892699027198713
2015-02-04,15.66247549948568,8.995743690420554,16.41628945801071,21.34001621765171,31.666022720168662,24.11940773382934,29.17226424459004,22.53641056184236,20.62261392344515,38.24957408643177,17.115832969063185,12.603590400731541,36.85103236053206
2015-02-05,3.41247549948568,8.412410357087225,-2.2920438753226193,3.7150162176517085,20.041022720168662,16.161074400496013,21.338930911256696,5.7030772285090165,5.914280590111808,21.2079074197651,15.490832969063185,7.353590400731541,21.68436569386537
2015-02-06,-1.0458578338476627,6.912410357087225,-5.500377208655962,-5.868317115681634,1.7076893868353338,-1.1305922661706518,-5.327735755409961,5.5780772285090165,1.8726139234451509,-3.3337592469015718,9.824166302396499,-15.688076265935116,-3.607300972801287
2015-02-07,-9.21252450051432,-1.4625896429127891,-0.6253772086559621,1.5900162176517085,-6.083977279831338,-17.963925599503987,-9.077735755409961,9.16141056184236,-7.752386076554849,-8.250425913568229,-10.134167030936823,-21.10474293260178,0.39269902719871297
2015-02-08,21.57914216615235,-0.42092297624610353,9.374622791344038,12.256682884318366,-17.042310613164673,-10.755592266170659,-15.161069088743293,15.994743895175702,27.24761392344515,-19.708759246901565,-6.342500364270158,-6.979742932601788,8.434365693865377
2015-02-09,-0.6291911671809771,19.454077023753882,1.5412894580107235,2.5066828843183657,4.082689386835334,21.32774106716267,20.630597577923382,4.744743895175702,0.7059472567784937,-1.000425913568229,20.99083296906317,10.770257067398227,-2.690634306134619
2015-02-10,-0.04585783384766273,4.245743690420554,3.2912894580107235,3.7150162176517085,-1.9930681889222477,-6.297258932837323,-1.3694024220766252,12.453077228509017,-2.8023860765548463,-15.208759246901568,10.734880588110798,-18.938076265935116,-13.732300972801287
2015-02-11,-0.04585783384766273,9.079077023753882,0.7079561246773807,1.9650162176517085,10.27965908380503,-1.4639255995039875,8.213930911256696,9.203077228509017,-8.544052743221506,-10.125425913568229,11.574166302396499,-6.104742932601788,-10.148967639467951
2015-02-12,-5.420857833847663,7.204077023753882,-7.542043875322619,-3.6599837823482915,3.2910227201686624,-7.255592266170652,-4.6610690887432895,6.536410561842359,-11.669052743221513,-0.41709258023490037,0.3241663023964989,-16.229742932601788,-5.398967639467958
2015-02-13,-4.420857833847663,9.162410357087225,-9.958710541989284,6.506682884318366,5.457689386835334,7.369407733829355,14.547264244590039,-6.463589438157641,-12.919052743221513,1.2079074197650996,20.53249963572984,4.728590400731541,-1.6906343061346156
2015-02-14,0.12080883281902288,2.9540770237538965,-0.37537720865596214,13.923349550985051,11.08268938683532,1.8277410671626697,4.463930911256696,3.369743895175702,5.914280590111808,12.4579074197651,3.4908329690631845,-11.521409599268445,8.226032360532049
2015-02-15,28.24580883281901,3.3290770237538965,7.874622791344038,7.7150162176517085,-5.833977279831338,1.0360744004960125,8.130597577923382,6.661410561842359,68.41428059011184,-8.4170925802349,16.615832969063185,27.728590400731555,36.934365693865374
2015-02-16,4.329142166152337,56.20407702375387,10.666289458010723,6.131682884318366,2.582689386835334,24.452741067162684,25.130597577923382,1.4530772285090165,23.49761392344515,3.0829074197650996,52.865832969063156,78.0202570673982,19.18436569386537
2015-02-17,12.28747549948568,22.704077023753882,13.166289458010723,10.631682884318366,5.457689386835334,18.744407733829355,16.67226424459004,13.66141056184236,2.622613923445151,4.541240753098435,26.24083296906317,22.311923734064884,13.017699027198713
2015-02-18,4.204142166152337,14.037410357087225,7.749622791344038,11.965016217651709,13.58268938683532,6.619407733829355,10.297264244590039,16.703077228509017,9.330947256778494,7.3329074197651,18.53249963572984,-3.271409599268452,8.851032360532049
2015-02-19,-10.83752450051432,-3.962589642912789,-11.125377208655962,-8.284983782348291,3.624356053501991,-11.338925599503987,2.547264244590039,-0.42192277149098345,-22.37738607655485,-12.583759246901572,1.2408329690631845,-15.729742932601788,-7.857300972801287
2015-02-20,-4.71252450051432,-8.33758964291279,-3.319217788366096,6.131682884318366,12.70768938683532,-6.17225893283733,12.172264244590039,11.953077228509017,-17.960719409888192,9.4579074197651,3.4074996357298417,-13.729742932601788,14.30936569386537
2015-02-21,-6.545857833847663,-10.33758964291279,-4.125377208655962,6.173349550985051,11.62190507310983,-7.3389255995039875,18.880597577923382,0.7864105618423594,-8.710719409888192,12.0829074197651,4.2408329690631845,-10.063076265935116,16.97603236053205
2015-02-22,12.120808832819009,1.9124103570872109,13.95795612467738,15.631682884318366,1.7731655773115165,0.3277410671626697,6.630597577923375,23.28641056184236,-8.794052743221506,9.624574086431757,-0.3425003642701583,-5.604742932601788,8.934365693865377
2015-02-23,-3.0458578338476627,2.6207436904205537,2.5412894580107235,7.298349550985051,0.041022720168662374,-8.047258932837323,-5.827735755409961,10.494743895175702,-10.50238607655485,-4.7920925802349,-1.2591670309368226,-15.271409599268445,-2.8989676394679584
2015-02-24,15.620808832819009,14.162410357087225,21.874622791344052,25.298349550985037,36.66602272016866,23.036074400496013,31.755597577923368,24.619743895175688,16.95594725677848,37.62457408643177,22.074166302396513,12.228590400731541,34.559365693865374
2015-02-25,-1.7541911671809771,9.329077023753882,3.0412894580107235,2.7150162176517085,11.83268938683532,6.2860744004960125,16.380597577923382,4.494743895175702,6.955947256778494,14.541240753098442,16.40749963572984,2.4369237340648837,24.267699027198713
2015-02-26,-1.7541911671809771,11.037410357087225,-2.3337105419892765,8.215016217651709,9.541022720168662,8.536074400496013,17.92226424459004,9.578077228509017,-4.127386076554849,4.291240753098435,25.86583296906317,6.603590400731541,7.017699027198713
2015-02-27,4.204142166152337,-3.333203678000494,1.3329561246773807,4.006682884318366,15.999356053501998,8.786074400496013,16.630597577923382,9.28641056184236,15.58094725677848,18.5829074197651,6.3658329690631845,1.853590400731541,20.30936569386537
2015-02-28,2.16247549948568,-3.6917563095794463,3.249622791344038,8.631682884318366,26.916022720168662,13.45274106716267,17.588930911256696,10.91141056184236,9.039280590111808,25.499574086431757,10.365832969063185,29.978590400731555,22.017699027198713
2015-03-01,4.204142166152337,-4.879256309579446,8.45795612467738,17.298349550985037,28.70768938683532,11.20274106716267,17.42226424459004,14.994743895175702,4.955947256778494,29.666240753098442,5.7408329690631845,7.936923734064884,24.43436569386537
2015-03-02,5.745808832819023,1.6207436904205537,5.457956124677381,9.006682884318366,28.416022720168662,17.994407733829355,19.42226424459004,12.078077228509017,10.20594725677848,34.49957408643177,7.574166302396499,2.7702570673982194,26.80936569386537
2015-03-03,-3.0458578338476627,-20.48758964291278,-10.875377208655962,-5.6599837823482915,-1.2089772798313376,-2.005592266170652,-1.7444024220766252,-11.296922771490976,4.539280590111808,6.666240753098435,-17.425833697603487,-14.104742932601788,6.392699027198713
2015-03-04,-16.71252450051432,-6.0586041356664,-8.875377208655962,-9.326650449014956,-2.9589772798313376,-11.797258932837316,-2.7860690887432966,-3.5885894381576406,-23.91905274322152,-14.750425913568233,2.199166302396499,-20.938076265935116,-16.69063430613462
2015-03-05,-6.420857833847663,7.829077023753882,-7.208710541989284,-7.1599837823482915,4.707689386835334,-5.130592266170652,4.547264244590039,2.6614105618423594,-9.919052743221506,-8.583759246901572,16.03249963572984,-11.188076265935116,-9.440634306134623
2015-03-06,-5.004191167180977,-2.117892673215813,-1.2920438753226193,2.2983495509850513,-9.708977279831338,-10.047258932837323,-6.744402422076632,8.03641056184236,-25.79405274322152,-11.9170925802349,5.657499635729842,-10.021409599268445,-14.107300972801287
2015-03-07,-6.46252450051432,-8.754256309579446,0.6246227913440379,5.9650162176517085,-6.833977279831338,-15.672258932837316,-2.119402422076625,11.119743895175702,-19.294052743221513,-7.2920925802349,-8.467500364270158,-15.479742932601788,1.892699027198713
2015-03-08,-2.379191167180977,-8.96258964291279,-1.5420438753226193,8.673349550985051,16.166022720168662,1.9527410671626697,28.005597577923382,10.16141056184236,-4.169052743221506,18.249574086431757,11.865832969063185,-3.521409599268452,31.30936569386537
2015-03-09,12.370808832819009,27.055267499944364,8.041289458010723,1.2983495509850513,8.624356053501998,26.786074400496013,27.213930911256696,3.9114105618423594,46.91428059011184,6.374574086431757,38.07416630239651,31.561923734064884,30.43436569386537
2015-03-10,-2.0458578338476627,11.204077023753882,2.999622791344038,0.17334955098505134,4.082689386835334,17.20274106716267,12.463930911256696,4.994743895175702,-3.7940527432215063,4.3329074197651,9.824166302396499,46.39525706739821,10.184365693865377
2015-03-11,25.20414216615235,2.037410357087211,13.33295612467738,4.006682884318366,0.749356053501991,31.702741067162684,21.338930911256696,8.328077228509017,54.705947256778465,3.874574086431764,37.11583296906317,54.3952570673982,45.64269902719872
2015-03-12,13.495808832819009,5.495743690420554,8.874622791344038,4.673349550985051,5.082689386835334,104.661074400496,33.00559757792337,-3.505256104824305,33.99761392344515,19.5829074197651,72.44916630239652,170.97859040073152,57.89269902719872
2015-03-13,7.745808832819023,-0.42092297624610353,10.249622791344038,-0.40998378234829147,0.8326893868353338,77.911074400496,32.13059757792337,-1.0885894381576406,39.03928059011184,17.5829074197651,10.203552267308794,85.85359040073158,54.68436569386539
2015-03-14,6.995808832819023,-2.0459229762461035,9.541289458010723,3.7566828843183657,3.360467164613109,68.661074400496,35.58893091125671,-0.7552561048242978,44.37261392344515,13.4579074197651,19.1991663023965,108.97859040073155,48.89269902719872
2015-03-15,4.954142166152337,0.12074369042055366,8.45795612467738,8.881682884318366,24.630308434454378,85.536074400496,43.50559757792337,9.994743895175702,46.16428059011184,20.749574086431757,19.90749963572984,88.56192373406489,46.351032360532045
2015-03-16,11.329142166152351,9.579077023753882,13.874622791344038,13.590016217651709,26.624356053502005,115.49440773382935,59.88059757792335,16.16141056184236,52.62261392344515,35.24957408643177,47.40749963572984,165.0202570673982,62.26769902719872
2015-03-17,18.95414216615235,27.370743690420554,21.45795612467738,23.34001621765171,35.124356053502005,134.411074400496,79.83893091125672,17.494743895175702,29.039280590111822,43.37457408643177,77.61583296906315,197.6869237340649,102.10103236053203
2015-03-18,33.370808832818994,37.20407702375387,30.45795612467738,33.88168288431838,43.707689386835334,134.57774106716263,75.21393091125672,27.91141056184236,47.62261392344515,47.41624075309843,78.07416630239652,169.85359040073152,113.26769902719872
2015-03-19,21.07914216615235,31.66241035708724,23.249622791344052,27.75668288431838,35.374356053502005,76.911074400496,58.213930911256725,25.82807722850903,21.62261392344515,37.4579074197651,47.240832969063156,93.43692373406489,65.14269902719872
2015-03-20,3.0791421661523373,8.704077023753882,4.5412894580107235,6.256682884318366,8.207689386835327,27.36940773382934,21.005597577923382,8.953077228509017,16.789280590111822,10.0829074197651,31.40749963572984,39.686923734064884,40.93436569386539
2015-03-21,23.37080883281901,2.2040770237538965,13.874622791344038,10.798349550985051,-18.811250007104064,28.161074400496013,25.963930911256696,12.744743895175702,27.33094725677848,-6.125425913568229,14.615832969063185,42.77025706739821,44.68436569386539
2015-03-22,6.579142166152337,0.24574369042055366,7.749622791344038,8.256682884318366,3.6432954474413926,10.036074400496013,2.8389309112566963,11.703077228509017,-12.419052743221513,-15.083759246901568,-0.7175003642701583,3.5619237340648837,1.767699027198713
2015-03-23,-2.7958578338476627,-2.4209229762461035,5.874622791344038,-1.2849837823482915,0.9160227201686624,-14.838925599503987,-12.577735755409961,9.53641056184236,-26.710719409888178,-17.333759246901565,-12.75916703093683,-15.896409599268448,-11.523967639467951
2015-03-24,3.370808832819023,-1.4209229762461035,2.6662894580107235,3.8816828843183657,-3.4752816276574237,8.45274106716267,4.047264244590039,5.994743895175702,12.95594725677848,-6.125425913568229,11.074166302396499,5.936923734064884,25.726032360532056
2015-03-25,3.370808832819023,-7.5459229762461035,3.624622791344038,7.381682884318366,-9.125643946498005,6.119407733829355,1.8389309112566963,8.078077228509017,13.45594725677848,-0.20875924690157177,-18.21750036427016,9.020257067398227,13.392699027198713
2015-03-26,2.3291421661523373,-3.2542563095794463,8.83295612467738,3.1316828843183657,-11.708977279831338,33.49440773382934,10.672264244590039,6.869743895175702,17.37261392344515,2.124574086431764,-22.75916703093683,19.35359040073154,31.351032360532056
2015-03-27,9.620808832819023,3.4540770237538965,13.749622791344038,8.937842304608232,31.798375661345133,26.661074400496013,16.463930911256696,13.578077228509017,13.664280590111822,20.374574086431757,-1.7591670309368226,9.145257067398227,28.93436569386537
2015-03-28,10.079142166152337,11.454077023753882,13.416289458010723,23.38168288431838,31.70768938683532,16.994407733829355,27.79726424459004,20.45307722850903,4.830947256778494,25.166240753098442,18.03249963572984,10.020257067398227,20.892699027198713
2015-03-29,-0.5041911671809771,-5.462589642912789,3.749622791344038,5.3400162176517085,6.207689386835327,0.9527410671626697,10.380597577923382,8.53641056184236,-0.4190527432215063,6.374574086431757,-5.925833697603501,-4.063076265935116,2.767699027198713
2015-03-30,6.870808832819023,-1.7542563095794463,5.9162894580107235,15.590016217651709,24.541022720168662,16.57774106716267,14.630597577923382,10.66141056184236,15.37261392344515,22.291240753098442,-0.05083369760350109,6.478590400731541,19.517699027198713
2015-03-31,-15.08752450051432,-7.0586041356664,-10.91704387532262,-6.868317115681634,-8.333977279831338,-13.922258932837316,-10.327735755409961,-4.6719227714909835,-25.16905274322152,-11.2920925802349,-5.092500364270158,-20.188076265935116,-12.857300972801287
2015-04-01,-2.1708578338476627,-7.7959229762461035,-9.29204387532262,-12.701650449014956,0.9160227201686624,7.244407733829355,4.713930911256696,-15.29692277149097,9.58094725677848,4.0829074197651,-2.550833697603501,2.6452570673982194,6.976032360532042
2015-04-02,3.245808832819023,-18.71258964291279,-13.208710541989284,-9.951650449014956,3.499356053501991,-4.630592266170652,0.3389309112567034,-11.755256104824305,11.37261392344515,1.624574086431764,-6.967500364270158,-0.9380762659351163,5.059365693865384
2015-04-03,4.745808832819023,-20.254256309579446,-17.375377208655948,-16.61831711568162,-10.917310613164673,-19.213925599503987,-13.869402422076632,-16.79692277149097,10.289280590111822,-6.500425913568229,-15.217500364270158,-14.896409599268445,-3.065634306134619
2015-04-04,-2.7958578338476627,-15.21258964291279,-3.5420438753226193,-2.5766504490149487,4.374356053501991,-9.755592266170652,-2.702735755409961,-4.6719227714909835,3.0809472567784937,3.6662407530984353,-17.84250036427016,-2.8130762659351163,-4.482300972801287
2015-04-05,4.579142166152337,-4.379256309579446,2.7079561246773807,6.4650162176517085,13.541022720168662,3.8277410671626697,6.547264244590039,5.7030772285090165,7.830947256778494,15.041240753098442,-4.842500364270158,7.936923734064884,8.142699027198713
2015-04-06,8.620808832819023,21.245743690420554,5.124622791344038,8.381682884318366,9.499356053501998,13.07774106716267,10.213930911256696,1.7864105618423594,9.87261392344515,14.3329074197651,13.407499635729842,30.603590400731555,11.809365693865377
2015-04-07,2.870808832819023,21.537410357087225,3.999622791344038,-0.4933171156816343,10.249356053501998,15.786074400496013,13.047264244590039,2.3280772285090165,4.955947256778494,5.791240753098435,21.824166302396513,24.811923734064884,15.18436569386537
2015-04-08,14.41247549948568,23.245743690420554,6.999622791344038,10.006682884318366,-9.458977279831338,10.994407733829355,1.5055975779233748,12.119743895175702,23.414280590111822,-9.0420925802349,4.782499635729842,23.645257067398227,20.476032360532056
2015-04-09,8.579142166152337,35.620743690420554,10.95795612467738,8.503059695912576,-0.9589772798313376,17.286074400496013,16.505597577923382,16.328077228509017,-3.4190527432215063,-4.708759246901572,13.657499635729842,17.645257067398227,13.392699027198713
2015-04-10,7.495808832819023,30.495743690420554,10.999622791344038,9.215016217651709,0.9160227201686624,17.57774106716267,14.463930911256696,16.578077228509017,-3.085719409888192,-0.16709258023490037,12.699166302396499,19.97859040073154,10.934365693865377
2015-04-11,3.2041421661523373,23.037410357087225,12.83295612467738,14.048349550985051,0.16602272016866237,12.036074400496013,2.172264244590039,18.494743895175702,-0.7107194098881919,0.8329074197650996,6.3658329690631845,5.270257067398219,9.434365693865377
2015-04-12,5.620808832819023,3.1207436904205537,9.33295612467738,13.340016217651709,11.416022720168662,1.6194077338293553,8.422264244590039,16.78641056184236,-13.169052743221513,8.124574086431757,-1.425833697603501,0.14525706739821942,10.934365693865377
2015-04-13,1.2458088328190229,15.454077023753882,5.2912894580107235,4.381682884318366,0.49935605350199097,10.244407733829355,-2.827735755409961,11.28641056184236,-14.710719409888192,-17.208759246901565,7.074166302396499,-6.063076265935116,5.976032360532042
2015-04-14,-2.1708578338476627,15.579077023753882,5.1662894580107235,3.2150162176517085,-15.750643946498004,9.911074400496013,10.922264244590039,3.619743895175702,3.2059472567784937,-16.9170925802349,1.699166302396499,-19.479742932601784,-1.3156343061346156
2015-04-15,-0.004191167180977118,16.454077023753882,5.1662894580107235,1.1316828843183657,-9.208977279831338,14.619407733829355,7.963930911256696,-1.2969227714909835,4.039280590111808,-11.000425913568233,14.407499635729842,-0.896409599268452,0.3093656938653844
2015-04-16,-4.879191167180977,6.162410357087225,3.4162894580107235,3.7150162176517085,-13.708977279831338,-3.255592266170652,-13.494402422076632,6.411410561842359,4.914280590111808,-13.1670925802349,-1.5091670309368226,-19.729742932601784,13.30936569386537
2015-04-17,3.995808832819023,-15.254256309579446,-2.5420438753226193,-0.6183171156816343,-19.583977279831338,-19.00559226617066,-17.49440242207663,0.6614105618423594,11.74761392344515,-13.125425913568233,-21.71750036427016,-14.688076265935116,-7.732300972801287
2015-04-18,7.079142166152337,-11.96258964291279,2.4579561246773807,4.631682884318366,1.5410227201686624,-5.04725893283733,-9.369402422076632,2.994743895175702,20.74761392344515,-2.375425913568229,-8.842500364270158,7.103590400731541,-2.8989676394679584
2015-04-19,-0.08752450051431993,-1.1292563095794463,5.0412894580107235,5.9650162176517085,-14.125643946498002,-7.880592266170652,-17.244402422076632,6.7030772285090165,7.997613923445151,-12.833759246901572,-9.634167030936823,2.728590400731541,-6.482300972801287
2015-04-20,11.454142166152351,-1.5459229762461035,11.749622791344038,12.965016217651709,-20.79231061316467,-8.797258932837323,-17.61940242207663,15.619743895175702,20.671526966923416,-15.2920925802349,-1.800833697603501,5.103590400731541,-6.190634306134619
2015-04-21,15.78747549948568,1.0374103570872109,10.624622791344038,9.881682884318366,-12.250643946498002,5.6610744004960125,-6.244402422076632,10.003801866190187,29.539280590111822,-8.583759246901572,6.6158329690631845,8.853590400731541,6.767699027198713
2015-04-22,7.28747549948568,16.329077023753882,10.541289458010723,8.423349550985051,-6.458977279831338,8.161074400496013,3.797264244590039,12.078077228509017,12.24761392344515,-9.833759246901572,7.949166302396499,8.228590400731541,6.976032360532042
2015-04-23,12.704142166152351,15.162410357087225,14.08295612467738,14.465016217651709,-11.000643946498002,-0.6305922661706518,-10.244402422076632,16.91141056184236,2.997613923445151,-14.208759246901568,-8.800833697603494,0.06192373406488372,12.267699027198713
2015-04-24,0.8708088328190229,12.745743690420554,9.249622791344038,9.173349550985051,-14.417310613164673,-4.42225893283733,-11.119402422076632,9.244743895175702,1.039280590111808,-12.958759246901572,-3.3841670309368226,-5.646409599268445,-6.023967639467955
2015-04-25,-1.0041911671809771,-3.0042563095794463,5.624622791344038,6.006682884318366,-11.500643946498002,-7.2139255995039875,-12.53606908874329,4.369743895175702,1.414280590111808,-12.250425913568233,-16.00916703093683,-10.646409599268445,-12.607300972801287
2015-04-26,1.7458088328190229,-3.0042563095794463,5.249622791344038,5.5900162176517085,-5.125643946498009,-6.005592266170652,-2.9110690887432966,4.5780772285090165,-2.835719409888192,5.791240753098435,-16.21750036427016,-15.438076265935116,7.392699027198713
2015-04-27,0.8708088328190229,5.495743690420554,-1.6670438753226193,-3.7016504490149487,6.916022720168662,6.744407733829355,16.588930911256696,-4.0469227714909835,2.789280590111808,5.999574086431757,6.9729758262060315,6.5202570673982265,4.726032360532042
