Date & Time,Mannerheimintie,Vallila,Kallio2,Vartiokylä,Länsisatama3(M4),Leppävaara4,Tikkurila3,Luukki,Hämeentie(M1),KehäII(M2),Ruskeasanta2(M3),Hyvinkää(M5),Lohja
2014-08-02,0.031484740195310223,-6.262383363112946,13.927532002051194,1.7262602198278358,-0.42019887213837137,-2.5071646439722812,2.3698395509592345,6.982666804606943,5.060304520772078,-8.060341159043496,5.881656028035906,4.101724511343328,1.7243939780687931
2014-08-03,4.739818073528625,10.112616636887061,22.219198668717866,12.017926886494493,6.16313446119495,5.992835356027719,1.16150621762592,16.524333471273614,-4.2730288125612645,-7.310341159043496,9.756656028035906,5.810057844676663,0.8910606447354574
2014-08-04,15.364818073528639,9.654283303553719,26.177532002051194,17.184593553161164,15.746467794528293,12.117835356027719,2.91150621762592,18.274333471273614,7.310304520772078,-6.227007825710167,18.756656028035906,10.351724511343328,6.307727311402115
2014-08-05,12.281484740195296,9.237616636887061,19.427532002051194,10.476260219827836,12.579801127861636,11.659502022694376,1.8281728842925773,12.566000137940286,7.518637854105407,-2.931717970637699,10.881656028035906,10.893391178009985,5.224393978068793
2014-08-06,15.239818073528639,12.320949970220376,17.844198668717866,15.226260219827836,18.246467794528293,14.201168689361033,9.16150621762592,13.941000137940286,8.393637854105407,5.606325507623168,16.798322694702563,8.601724511343328,9.266060644735457
2014-08-07,26.73981807352864,13.945949970220376,11.427532002051194,9.351260219827836,18.66313446119495,11.159502022694376,13.494839550959234,8.5243334712736,10.060304520772078,7.731325507623168,9.131656028035906,15.43505784467667,14.516060644735457
2014-08-08,-1.2185152598046898,4.820949970220376,18.719198668717866,1.0595935531611786,2.7048011278616357,5.867835356027719,0.9115062176259201,8.857666804606943,2.6853045207720783,-7.102007825710167,-9.285010638630759,-1.0232754886566724,-5.858939355264543
2014-08-09,6.448151406861967,8.320949970220376,18.510865335384523,11.392926886494493,-2.253532205471707,1.0761686893610332,3.2031728842925773,15.232666804606943,7.35197118743875,-9.935341159043503,32.881656028035906,-0.06494215532333669,-1.7339393552645426
2014-08-10,2.0731514068619674,-1.8040500297796243,18.552532002051194,9.934593553161179,-1.753532205471707,-2.340497977305624,1.6198395509592345,14.607666804606943,1.8103045207720783,-8.227007825710167,32.881656028035906,0.1433911780099919,-3.775606021931214
2014-08-11,0.9481514068619674,6.945949970220376,17.010865335384523,3.351260219827836,4.829801127861636,6.284502022694376,8.078172884292577,11.7743334712736,10.85197118743875,0.6896588409565041,10.798322694702563,8.56005784467667,1.6827273114021217
2014-08-12,-4.051848593138033,-2.8040500297796243,10.677532002051194,3.5595935531611786,-3.6701988721383714,-4.965497977305624,-3.463493782374087,4.6493334712736,-3.3146954792279217,-5.409978840202918,0.3399893613692484,-3.981608821990001,-10.983939355264543
2014-08-13,-2.3851819264713754,-2.6373833631129457,10.302532002051194,-3.357073113505507,-13.753532205471707,-10.632164643972288,-7.463493782374087,3.9410001379402857,2.2269711874387355,-9.643674492376832,-6.535010638630759,-9.773275488656672,-18.31727268859788
2014-08-14,8.323151406861967,-4.637383363112946,10.052532002051194,4.392926886494493,-4.753532205471707,-0.965497977305624,-4.5051604490407655,1.5937779157180572,4.310304520772078,-1.5186744923768316,-1.8266773052974372,-3.189942155323344,-10.192272688597875
2014-08-15,-4.010181926471375,-2.0540500297796243,7.719198668717851,-0.35707311350550697,-9.920198872138378,-8.007164643972288,-1.9218271157074227,-6.058999862059721,4.518637854105421,-9.435341159043503,4.756656028035906,-8.278710271265368,-11.692272688597875
2014-08-16,-7.260181926471375,-15.262383363112953,7.135865335384537,-6.107073113505507,-16.503532205471707,-20.215497977305624,-14.838493782374094,-12.892333195393057,-4.2730288125612645,-18.85200782571016,-8.660010638630759,-13.523275488656672,-13.858939355264543
2014-08-17,-10.010181926471375,-21.762383363112953,-8.155801331282149,-11.315406446838828,-20.67019887213838,-22.715497977305624,-20.088493782374094,-9.7256665287264,-17.773028812561265,-23.9353411590435,-18.076677305297423,-17.18994215532334,-15.15060602193121
